äJénì˙,èIóπì˙,âÒìöÇÃêiçsèÛãµ,èIóπèÛãµ,âÒìöéûä‘ÅiïbÅj,ìØà”Ç∑ÇÈÇ©,èIóπì˙,IDê∂ê¨,ìΩñº,ïÍçëåÍ,ìØà”Ç∑ÇÈÇ©,îNóÓ,ê´ï ,ç≈èIäwó,å¬êlé˚ì¸,ê¢ë—é˚ì¸,BADEó˚èKÉqÉìÉg1âéﬂ1,BADEó˚èKÉqÉìÉg1âéﬂ2,BADEó˚èKÉqÉìÉg1âéﬂ3,BADEó˚èKÉqÉìÉg1âéﬂ4,BADEó˚èKÉqÉìÉg2âéﬂ1,BADEó˚èKÉqÉìÉg2âéﬂ2,BADEó˚èKÉqÉìÉg2âéﬂ3,BADEó˚èKÉqÉìÉg2âéﬂ4,BADEó˚èKÉqÉìÉg3âéﬂ1,BADEó˚èKÉqÉìÉg3âéﬂ2,BADEó˚èKÉqÉìÉg3âéﬂ3,BADEó˚èKÉqÉìÉg3âéﬂ4,BADE1ÉqÉìÉg1âéﬂ1,BADE1ÉqÉìÉg1âéﬂ2,BADE1ÉqÉìÉg1âéﬂ3,BADE1ÉqÉìÉg1âéﬂ4,BADE1ÉqÉìÉg2âéﬂ1,BADE1ÉqÉìÉg2âéﬂ2,BADE1ÉqÉìÉg2âéﬂ3,BADE1ÉqÉìÉg2âéﬂ4,BADE1ÉqÉìÉg3âéﬂ1,BADE1ÉqÉìÉg3âéﬂ2,BADE1ÉqÉìÉg3âéﬂ3,BADE1ÉqÉìÉg3âéﬂ4,BADE2ÉqÉìÉg1âéﬂ1,BADE2ÉqÉìÉg1âéﬂ2,BADE2ÉqÉìÉg1âéﬂ3,BADE2ÉqÉìÉg1âéﬂ4,BADE2ÉqÉìÉg2âéﬂ1,BADE2ÉqÉìÉg2âéﬂ2,BADE2ÉqÉìÉg2âéﬂ3,BADE2ÉqÉìÉg2âéﬂ4,BADE2ÉqÉìÉg3âéﬂ1,BADE2ÉqÉìÉg3âéﬂ2,BADE2ÉqÉìÉg3âéﬂ3,BADE2ÉqÉìÉg3âéﬂ4,BADE3ÉqÉìÉg1âéﬂ1,BADE3ÉqÉìÉg1âéﬂ2,BADE3ÉqÉìÉg1âéﬂ3,BADE3ÉqÉìÉg1âéﬂ4,BADE3ÉqÉìÉg2âéﬂ1,BADE3ÉqÉìÉg2âéﬂ2,BADE3ÉqÉìÉg2âéﬂ3,BADE3ÉqÉìÉg2âéﬂ4,BADE3ÉqÉìÉg3âéﬂ1,BADE3ÉqÉìÉg3âéﬂ2,BADE3ÉqÉìÉg3âéﬂ3,BADE3ÉqÉìÉg3âéﬂ4,BADE4ÉqÉìÉg1âéﬂ1,BADE4ÉqÉìÉg1âéﬂ2,BADE4ÉqÉìÉg1âéﬂ3,BADE4ÉqÉìÉg1âéﬂ4,BADE4ÉqÉìÉg2âéﬂ1,BADE4ÉqÉìÉg2âéﬂ2,BADE4ÉqÉìÉg2âéﬂ3,BADE4ÉqÉìÉg2âéﬂ4,BADE4ÉqÉìÉg3âéﬂ1,BADE4ÉqÉìÉg3âéﬂ2,BADE4ÉqÉìÉg3âéﬂ3,BADE4ÉqÉìÉg3âéﬂ4,BADE5ÉqÉìÉg1âéﬂ1,BADE5ÉqÉìÉg1âéﬂ2,BADE5ÉqÉìÉg1âéﬂ3,BADE5ÉqÉìÉg1âéﬂ4,BADE5ÉqÉìÉg2âéﬂ1,BADE5ÉqÉìÉg2âéﬂ2,BADE5ÉqÉìÉg2âéﬂ3,BADE5ÉqÉìÉg2âéﬂ4,BADE5ÉqÉìÉg3âéﬂ1,BADE5ÉqÉìÉg3âéﬂ2,BADE5ÉqÉìÉg3âéﬂ3,BADE5ÉqÉìÉg3âéﬂ4,BADE6ÉqÉìÉg1âéﬂ1,BADE6ÉqÉìÉg1âéﬂ2,BADE6ÉqÉìÉg1âéﬂ3,BADE6ÉqÉìÉg1âéﬂ4,BADE6ÉqÉìÉg2âéﬂ1,BADE6ÉqÉìÉg2âéﬂ2,BADE6ÉqÉìÉg2âéﬂ3,BADE6ÉqÉìÉg2âéﬂ4,BADE6ÉqÉìÉg3âéﬂ1,BADE6ÉqÉìÉg3âéﬂ2,BADE6ÉqÉìÉg3âéﬂ3,BADE6ÉqÉìÉg3âéﬂ4,BADE7ÉqÉìÉg1âéﬂ1,BADE7ÉqÉìÉg1âéﬂ2,BADE7ÉqÉìÉg1âéﬂ3,BADE7ÉqÉìÉg1âéﬂ4,BADE7ÉqÉìÉg2âéﬂ1,BADE7ÉqÉìÉg2âéﬂ2,BADE7ÉqÉìÉg2âéﬂ3,BADE7ÉqÉìÉg2âéﬂ4,BADE7ÉqÉìÉg3âéﬂ1,BADE7ÉqÉìÉg3âéﬂ2,BADE7ÉqÉìÉg3âéﬂ3,BADE7ÉqÉìÉg3âéﬂ4,BADE8ÉqÉìÉg1âéﬂ1,BADE8ÉqÉìÉg1âéﬂ2,BADE8ÉqÉìÉg1âéﬂ3,BADE8ÉqÉìÉg1âéﬂ4,BADE8ÉqÉìÉg2âéﬂ1,BADE8ÉqÉìÉg2âéﬂ2,BADE8ÉqÉìÉg2âéﬂ3,BADE8ÉqÉìÉg2âéﬂ4,BADE8ÉqÉìÉg3âéﬂ1,BADE8ÉqÉìÉg3âéﬂ2,BADE8ÉqÉìÉg3âéﬂ3,BADE8ÉqÉìÉg3âéﬂ4,BADE9ÉqÉìÉg1âéﬂ1,BADE9ÉqÉìÉg1âéﬂ2,BADE9ÉqÉìÉg1âéﬂ3,BADE9ÉqÉìÉg1âéﬂ4,BADE9ÉqÉìÉg2âéﬂ1,BADE9ÉqÉìÉg2âéﬂ2,BADE9ÉqÉìÉg2âéﬂ3,BADE9ÉqÉìÉg2âéﬂ4,BADE9ÉqÉìÉg3âéﬂ1,BADE9ÉqÉìÉg3âéﬂ2,BADE9ÉqÉìÉg3âéﬂ3,BADE9ÉqÉìÉg3âéﬂ4,BADE10ÉqÉìÉg1âéﬂ1,BADE10ÉqÉìÉg1âéﬂ2,BADE10ÉqÉìÉg1âéﬂ3,BADE10ÉqÉìÉg1âéﬂ4,BADE10ÉqÉìÉg2âéﬂ1,BADE10ÉqÉìÉg2âéﬂ2,BADE10ÉqÉìÉg2âéﬂ3,BADE10ÉqÉìÉg2âéﬂ4,BADE10ÉqÉìÉg3âéﬂ1,BADE10ÉqÉìÉg3âéﬂ2,BADE10ÉqÉìÉg3âéﬂ3,BADE10ÉqÉìÉg3âéﬂ4,BADE11ÉqÉìÉg1âéﬂ1,BADE11ÉqÉìÉg1âéﬂ2,BADE11ÉqÉìÉg1âéﬂ3,BADE11ÉqÉìÉg1âéﬂ4,BADE11ÉqÉìÉg2âéﬂ1,BADE11ÉqÉìÉg2âéﬂ2,BADE11ÉqÉìÉg2âéﬂ3,BADE11ÉqÉìÉg2âéﬂ4,BADE11ÉqÉìÉg3âéﬂ1,BADE11ÉqÉìÉg3âéﬂ2,BADE11ÉqÉìÉg3âéﬂ3,BADE11ÉqÉìÉg3âéﬂ4,BADE12ÉqÉìÉg1âéﬂ1,BADE12ÉqÉìÉg1âéﬂ2,BADE12ÉqÉìÉg1âéﬂ3,BADE12ÉqÉìÉg1âéﬂ4,BADE12ÉqÉìÉg2âéﬂ1,BADE12ÉqÉìÉg2âéﬂ2,BADE12ÉqÉìÉg2âéﬂ3,BADE12ÉqÉìÉg2âéﬂ4,BADE12ÉqÉìÉg3âéﬂ1,BADE12ÉqÉìÉg3âéﬂ2,BADE12ÉqÉìÉg3âéﬂ3,BADE12ÉqÉìÉg3âéﬂ4,ã^éóâ»äwêMïÚé⁄ìx1,ã^éóâ»äwêMïÚé⁄ìx2,ã^éóâ»äwêMïÚé⁄ìx3,ã^éóâ»äwêMïÚé⁄ìx4,ã^éóâ»äwêMïÚé⁄ìx5,ã^éóâ»äwêMïÚé⁄ìx6,ã^éóâ»äwêMïÚé⁄ìx7,ã^éóâ»äwêMïÚé⁄ìx8,ã^éóâ»äwêMïÚé⁄ìx9,ã^éóâ»äwêMïÚé⁄ìx10,ã^éóâ»äwêMïÚé⁄ìx11,ã^éóâ»äwêMïÚé⁄ìx12,ã^éóâ»äwêMïÚé⁄ìx13,ã^éóâ»äwêMïÚé⁄ìx14,ã^éóâ»äwêMïÚé⁄ìx15,ã^éóâ»äwêMïÚé⁄ìx16,ã^éóâ»äwêMïÚé⁄ìx17,ã^éóâ»äwêMïÚé⁄ìx18,ã^éóâ»äwêMïÚé⁄ìx19,CMQ-J1,CMQ-J2,CMQ-J3,CMQ-J4,CMQ-J5,â»äwìIêÑò_î\óÕ1,â»äwìIêÑò_î\óÕ2,â»äwìIêÑò_î\óÕ3,â»äwìIêÑò_î\óÕ4,â»äwìIêÑò_î\óÕ5,â»äwìIêÑò_î\óÕ6,â»äwìIêÑò_î\óÕ7,â»äwìIêÑò_î\óÕ8,â»äwìIêÑò_î\óÕ9,â»äwìIêÑò_î\óÕ10,â»äwìIêÑò_î\óÕ11,â»äwìIêÑò_î\óÕ12,îÌäQñœëz1,îÌäQñœëz2,îÌäQñœëz3,îÌäQñœëz4,îÌäQñœëz5,îÌäQñœëz6,îÌäQñœëz7,îÌäQñœëz8,îÌäQñœëz9,îÌäQñœëz10,îÌäQñœëz11,îÌäQñœëz12,îÌäQñœëz13,îÌäQñœëz14,îÌäQñœëz15,îÌäQñœëz16,îÌäQñœëz17,îÌäQñœëz18,CRT1,CRT2,CRT3
2024/6/26 3:08,2024/6/26 3:32,0,100,1432,1,2024/6/26 3:32,R_4kgZKcrKiky6Txn,anonymous,JA,1,33,2,3,0,400,8,4.5,6.5,5.5,6.5,2.5,6.5,8.5,6,2,6.5,9,7.5,5.5,3,8,8,5,2,9.5,2,2.5,2,10,5.5,6,4.5,8,1.5,5,2,8.5,1,2.5,1.5,9,8,4,3.5,5.5,9.5,3,0,6,0,0.5,0,10,8,4.5,2,6,6.5,4.5,2,8.5,0,0,0,10,6,7,2.5,6.5,0.5,1,1.5,10,0,0,0,10,5.5,5.5,2,2.5,5.5,3,1.5,5,1.5,0,0,10,7.5,7,0,6,2.5,7,0,7,0,7,0,9,7,6,3,6,7.5,6,3,7.5,4.5,3.5,0,10,6,7.5,3,6,6,6,3,6,0,0,0,10,3.5,6.5,3.5,7,3.5,6.5,1.5,9,0,0,0,10,6,6,6.5,7.5,7,2.5,6.5,8,0,0,0,10,9,8.5,1.5,6,9,8.5,4,1.5,3,0,0,10,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,3,4,4,4,7,6,7,7,7,2,1,2,1,2,2,1,2,1,1,1,2,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,100,100,36100
2024/6/26 2:04,2024/6/26 2:46,0,100,2473,1,2024/6/26 2:46,R_4RXozNfMdzf6Bdj,anonymous,JA,1,34,2,4,300,300,6,2,2,2,6,5.5,2,5.5,6,5,3,6,7,7,1,7,7,8,1,8,4,7,1,9,7,7,7,7,7,8,6,8,8,7,6,9,7,7,7,7,7.5,6.5,8,8,7.5,7,8.5,10,7,7,7,7,7,7,7,7.5,7,2,1,10,7,7,5,7,5,7,5,8,5,5,5,10,7,7,6,7,5,7,6,7,5,6,6,10,7,6,3,5,7,6,3,7,5,6,3,9,7,7,5,7,7.5,7,5,7.5,9,7,5,9,7,7,6,7,7,7,6,7.5,6,6,6,10,7,7,7,7,7,7,7,7,7,5,7,7,7,5,5,7,7,5,5,7.5,7,5,5,10,7,7.5,6,7,7.5,8,4,7.5,7.5,8,5,10,2,4,3,3,4,4,2,4,2,2,4,4,3,4,3,4,4,4,4,7,8,5,6,5,2,2,1,2,2,2,1,2,2,2,2,2,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,100,5,47
2024/6/26 2:29,2024/6/26 2:58,0,100,1706,1,2024/6/26 2:58,R_4VJaFUxZrrmRtXv,anonymous,JA,1,50,2,2,20,600,3.5,3.5,6.5,2.5,7,6,5,6.5,1.5,1.5,8.5,8.5,7.5,7.5,2,7.5,3,5,0,9.5,0,5,0,9.5,6.5,8,6.5,8,0,8,2,8,0,3,0,8,8,5,4.5,8,8,0,2,9.5,0,0,1,10,8,8,0,8,8,8,0,7.5,0,0,0,10,8.5,8.5,0.5,0.5,1.5,3.5,1.5,9.5,0,0,0,10,3,6,3,3,2,1,0,8,0,0,0,10,8,5.5,0,6,8,4,0,8.5,0,0,0,10,7,7,1,8.5,8,0,0,8.5,9.5,0,0,9.5,7.5,6,6,7.5,4,4,3.5,7.5,0,0,0,10,6,6.5,7,6,8,6.5,7,8,4.5,0.5,4.5,10,7,5,5,7,7,0.5,3,8,0,0.5,0,10,8,9.5,1,1.5,8,9.5,4,1.5,9.5,7,0,8.5,4,2,3,3,4,4,3,4,4,5,4,4,4,4,4,4,4,3,2,9,8,7,7,8,1,2,2,2,2,2,1,2,1,2,1,1,1,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,50,5,24
2024/6/26 2:28,2024/6/26 2:50,0,100,1347,1,2024/6/26 2:50,R_4r9Bude6xaq1zwK,anonymous,JA,1,47,1,5,400,800,6,3,6,6.5,3,6.5,6,7,2,6,6,7,5,3.5,1,6.5,3,4.5,1,8,1,4.5,1,9.5,6,6,6,6,2.5,7.5,2.5,6,6,1.5,2.5,3.5,7.5,6,6,6.5,7,5.5,6,8,2.5,0.5,2.5,10,6.5,6.5,3,6.5,6.5,6.5,3,7.5,4,2.5,0.5,9.5,6.5,8.5,3,4,3.5,1,3.5,7,0,0,5,10,7.5,6,2,4,7.5,6,1.5,5,5,2,1,9.5,8,7,1.5,8,7,6,1.5,8.5,6,3.5,1.5,9.5,7,6,3,6.5,6,4,3,9,3.5,2,2,9.5,8,6.5,2.5,7,6,6.5,2.5,8.5,0.5,0.5,0.5,9.5,6.5,4,3,6.5,7,2.5,1.5,7.5,7,0,1,7.5,8.5,3,4,6,8,3,4,6.5,1,2,2.5,8.5,8.5,7,3,6.5,8.5,3.5,4,8.5,2.5,0.5,0.5,9.5,2,3,2,2,4,2,4,2,4,2,2,3,4,1,2,3,4,2,1,5,9,5,5,5,2,2,1,1,1,2,1,2,1,2,1,1,3,4,4,5,4,3,4,4,4,4,4,4,4,5,3,4,5,5,50,5,47
2024/6/26 2:18,2024/6/26 2:40,0,100,1324,1,2024/6/26 2:40,R_45u4t7iF3MmIibH,anonymous,JA,1,33,1,4,250,350,7,3,2,3,5,7,4,7,1,2,2.5,9,6,6,2,6,7,5,2,8.5,0.5,6,1,9.5,7,6,7,7,3,8,4,7,2,8,2,9,6,4,4,6,8,5,2,8,0.5,6,1,9.5,7,6,4,6,7,6,4,6,2,4,1,9,6.5,6,3,6.5,2,1,1,9.5,0,0,0,10,4.5,4,3,6.5,5.5,4.5,2.5,7,6.5,5,0,9.5,7,6,2.5,7,7.5,5.5,1,8,6.5,5,1,9,7,6,3,7,8,6,3,9,9,6,3,9.5,6.5,6.5,5.5,6,4.5,5.5,4,7.5,1,3.5,3,9.5,6,4,6,6,6.5,3,6.5,7.5,3,1,1,8,6.5,5.5,4.5,7.5,7,3,5,7.5,8,1,5,9,7,7,5,7,7,7,4,7,8,4,4,9,3,3,2,1,3,2,4,2,1,2,1,4,2,5,3,2,1,1,1,4,5,2,3,8,1,2,1,2,1,1,1,1,1,2,2,1,3,3,4,5,5,4,4,5,4,5,5,5,5,5,3,5,5,5,50,5,36
2024/6/26 2:00,2024/6/26 2:18,0,100,1098,1,2024/6/26 2:18,R_4VwOQMY7Wx83LSA,anonymous,JA,1,45,1,4,450,750,6.5,6,4.5,6,7,7.5,3.5,7,6.5,8,4,7.5,2.5,5,1,8.5,3,6,1,9,3,5,1,9.5,7,9,6,8.5,2,9,1.5,7.5,1,2,1.5,5.5,9,0.5,1,8,9,0.5,1,9,0.5,0,0,10,9,9,8,7.5,4.5,8.5,5,8.5,0,0,0,10,7,9.5,4.5,6,1.5,1,3.5,9.5,0,0,1.5,10,8.5,5.5,2.5,3.5,7.5,6,1.5,1.5,1,0,0,9,9.5,5,2.5,6.5,4,3,1,9,1,3,1,10,7.5,5.5,3,6.5,8,1,0.5,9.5,8,0,0,10,8.5,8.5,4,8.5,7,7.5,3,7.5,2.5,1,1.5,10,7,9,6.5,6,7,9,7,7,7.5,7,6,7.5,7,1.5,7.5,8,7,1.5,7,8,0.5,0,0.5,9.5,8,9,4,6.5,9.5,6,4,8,8.5,0,0,10,4,4,3,4,4,4,3,3,3,2,4,4,4,2,4,4,2,4,4,10,9,8,8,10,1,1,1,2,2,1,2,2,1,2,1,1,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,100,100,24
2024/6/26 4:04,2024/6/26 4:31,0,100,1588,1,2024/6/26 4:31,R_4GO2fwM5ub9RJKN,anonymous,JA,1,32,1,4,450,450,8.5,6,2.5,5,4,8.5,2.5,8,6.5,9,2,9,9,6,1.5,9.5,8.5,4.5,0,10,0,1,0,10,10,10,8.5,10,0.5,10,0,4,6.5,7.5,5,9.5,9.5,3,4,7,9.5,3,3,9,1.5,1.5,2,10,10,8.5,3,7.5,8.5,8.5,5,8,5,3.5,5,10,10,10,1,10,1.5,1,2,10,0,0,0,10,8.5,6,0.5,7.5,5,1,5,5.5,0,0,5,10,8,5,2,6,8,2.5,1.5,8.5,2,1.5,1.5,10,10,9.5,5,10,8.5,5,5,8.5,9,5,5,10,10,10,8,9,9,7.5,8,9.5,3,2.5,2.5,10,6,6.5,5.5,7.5,8,1.5,7,8,3,0,5,9,9.5,2,5,9,7.5,2,5,10,1.5,2,5,10,9,8.5,3,5,8,8,4,5,8.5,4,1.5,9.5,4,5,1,5,5,1,5,3,1,3,1,1,1,3,2,3,1,1,1,9,10,2,4,2,1,1,2,2,1,2,2,2,1,2,1,1,3,5,5,5,5,5,4,4,4,4,5,5,4,5,3,4,5,5,50,5,47
2024/6/26 2:54,2024/6/26 3:18,0,100,1452,1,2024/6/26 3:18,R_4IGIDaZ6yRGL0n5,anonymous,JA,1,40,1,5,200,200,5,1,5,1,5,5.5,5.5,5.5,4,5,4,5,5.5,5.5,1,5.5,5.5,1,1,7,5.5,1,1,7,8.5,8.5,5.5,8.5,2,9,1,8.5,3,1,5.5,3,6,5.5,5.5,6,7,5.5,6.5,7,1,1,0.5,9.5,7,7,2,7,7,7,2,7,1.5,1,0.5,9.5,7.5,7.5,2,7.5,5.5,1.5,1,8,0.5,0,1,9.5,7,7,2,7,6.5,7,2,8,5,0.5,0.5,9.5,7,7,2,7,8,7,2,8,8,7,2,8.5,6,7,5,7,6,7,5,7.5,8.5,5.5,5,8.5,7,7,4,7,7,7,4,7,1.5,1.5,1.5,9.5,7,5.5,7,7,8,6.5,7,7.5,7.5,5.5,5.5,7.5,5.5,2,4,6,5.5,2,3,6,5,5,5,9,7,7,7,7,7,7,4,7,6,5,5,9,2,2,2,2,2,1,3,1,2,1,2,3,2,2,3,3,2,2,1,7,7,5,7,5,1,2,1,2,2,1,2,2,1,2,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 2:50,2024/6/26 3:05,0,100,888,1,2024/6/26 3:05,R_4hEL885rnSMPw85,anonymous,JA,1,26,2,4,130,650,5,3,0.5,2,5,3,0.5,2,5,3,0.5,2,8.5,3.5,2.5,8,9.5,3.5,2.5,10,3.5,3.5,1.5,10,7.5,9.5,3,9.5,2.5,9.5,0,1.5,2.5,0.5,0,1.5,7,2,7.5,7,7,6.5,6.5,6,1,0.5,6.5,8.5,8.5,8.5,4,7,6,6.5,6.5,9,0.5,0,0,10,9.5,8,1.5,9.5,5.5,0,1.5,10,0,0,1.5,10,9,1.5,1.5,6,1,1.5,1.5,7,1,1.5,1.5,10,10,9,2,6,5.5,6.5,2,10,5.5,4.5,0.5,10,8,8,8,8,9.5,1,0,10,5,1,0,10,8,9,2.5,7,8,9,0,7,0,1,0,10,6.5,8.5,10,8,6.5,7,2,9,4.5,1.5,0,9,6.5,2,7,8.5,1.5,2,7,8.5,8,2,7,9.5,6.5,8,2.5,2,8,8,4,6,8,10,2,10,4,3,3,4,4,3,4,3,3,3,3,4,2,4,3,2,4,2,2,7,7,6,6,6,1,1,1,2,1,1,1,1,1,1,1,1,3,4,3,3,4,3,4,3,5,5,5,5,5,5,5,5,5,5,100,20,2
2024/6/26 2:05,2024/6/26 2:22,0,100,1039,1,2024/6/26 2:22,R_4A36wexX6VFddq9,anonymous,JA,1,40,2,3,0,700,6.5,6.5,5,1.5,7,8,2.5,6,1.5,5,0.5,7.5,7.5,5,1.5,8,5,4.5,0,9,0,1,0,10,7,7,2,7,0.5,8,0.5,8,0.5,1.5,0,0.5,5,5,5,5,7.5,2,0.5,8,0,0,0,10,7,5,4,7,7,7,4.5,7,5,5,0,10,7.5,7.5,7.5,7.5,0,0,0,10,0,0,0,10,5.5,4,3.5,5,3.5,2,5,6,0,0,0,7.5,7.5,5,3,4.5,3.5,4.5,2,5.5,4,4,5.5,9,5.5,6,5,6.5,6.5,3,4,8.5,1,0.5,1,10,6.5,5,4,4.5,5,5,5,5,3,3.5,3.5,7.5,6.5,6,5,6.5,6.5,6,5,6.5,3.5,0.5,3,9.5,6,5,5,6,5,5,4.5,5,0,0.5,0,9.5,5,5,2,5,6,6,4,4,5.5,5,0.5,6,3,3,4,4,4,1,2,4,3,3,4,4,4,3,4,4,3,4,4,7,7,5,7,6,1,2,2,2,2,2,1,2,1,2,1,2,1,4,4,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,50,5,47
2024/6/26 3:26,2024/6/26 4:06,0,100,2383,1,2024/6/26 4:06,R_4NyQiUWXlSWg6ij,anonymous,JA,1,30,1,2,450,1000,7.5,3,5,1.5,7.5,4.5,6,2.5,4,2,5,7,8,6,2,7,8.5,5,0,10,2.5,8,0,7.5,8.5,7,5,9,2.5,9,1.5,7.5,8.5,1,3,7,9,4,2.5,6,8,2,2.5,8.5,1.5,0,3.5,10,10,6.5,3.5,8.5,10,6.5,4,9,6.5,0,0,10,8.5,9.5,2,8,7.5,0,6.5,9.5,1.5,0,6.5,10,6,3,2,7.5,3,2,0.5,9,0,2,0.5,10,9,7,5,2,9,3,5,6.5,8,3,7,7.5,8.5,7.5,2.5,9,8.5,2.5,0,9.5,9,0.5,0,10,8,9,3.5,4,5,6.5,7.5,9,0,1,0.5,10,6.5,6,2,7.5,5.5,4,1,8.5,0,5,1,9,9.5,4,5,8.5,9.5,4,5,8.5,2,0.5,0.5,10,10,8.5,1.5,7,8,8.5,4,7.5,8,8.5,2,9.5,4,3,2,3,4,1,4,2,1,3,2,4,1,4,5,3,4,1,2,8,7,4,6,8,2,2,1,2,2,1,1,2,1,1,1,2,1,3,4,4,3,2,4,2,3,4,3,2,4,4,2,3,4,2,50,5,47
2024/6/26 2:49,2024/6/26 3:05,0,100,957,1,2024/6/26 3:05,R_4tMlqR8hlZJGTxn,anonymous,JA,1,55,1,4,30,30,5,5,7,2,5,8.5,7,8,5,8.5,8,8,6,5,5,6,6,6.5,5,9.5,6,3.5,6,10,6,5,6,6,6,8.5,6,8.5,6,2.5,7.5,8.5,5,5,5,5,7.5,7.5,5,7,1.5,7.5,5,9.5,8,7,6.5,7,8,7,7,7,0,0,0,10,7,7,5,7,7,7,5,9,0,0,0,10,6,7,6.5,6.5,7,7,6.5,6.5,0,0,0,10,5,5,5,5,6.5,6.5,5,6,6.5,6.5,5,10,6.5,7,6.5,6.5,8,7,6.5,8.5,8,7,6.5,10,5,5,9,7,5.5,6,9,7.5,5.5,6,9,7.5,5,5,5,5,6.5,5,6.5,7,6.5,6.5,6.5,8.5,6.5,5,6.5,6.5,6.5,3,6.5,8,0,3,0,10,5,5,5,5,5,5,4,7,5,5,0,10,3,3,3,3,3,3,2,2,2,3,3,4,3,3,4,3,2,2,2,7,8,8,7,8,2,2,1,2,1,1,2,1,2,1,2,1,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,100,20,24
2024/6/26 3:11,2024/6/26 3:38,0,100,1645,1,2024/6/26 3:38,R_4DXbnY1eqxdTq6Z,anonymous,JA,1,49,1,2,400,400,6,3,1.5,3,5,6,1.5,6,4,4,6,7,6,2,1,6,6,1.5,1,8,3,1.5,1,8.5,6,6,6,6,3,7,3,7,5,5,3,7.5,6,5,5,6,5,5,5,6,0.5,0.5,0.5,9,6,6,4,5,6,6,4,5,6,4,4,7,6,6,5,6,2,1,5,7.5,0.5,0.5,5,9.5,6,5,5,6,3,5,5,6,3,1,1,8,6,5,2,6,6,5,2,8,1,1,2,8,5,6,5,6,6,5,5,7.5,6,1,5,8.5,6,6,5,6,4,4,4,6,1,1,1,9,5,5,5,6,5,5,5,7.5,5,1,5,8.5,6,5,5,6,6,5,5,6,6,5,5,9,6,6,5,5,6,6,4,5,6,1,1,9,3,3,2,2,3,1,4,1,1,3,1,1,2,2,1,2,1,1,1,6,8,4,4,6,2,2,1,2,2,2,1,2,2,2,2,2,4,4,5,5,4,5,4,4,5,5,5,4,5,5,4,5,5,5,50,5,47
2024/6/26 3:03,2024/6/26 3:35,0,100,1910,1,2024/6/26 3:35,R_4jUtq22bnNsfjmz,anonymous,JA,1,29,2,1,0,500,5,5,5,4.5,5.5,7.5,9,8,6,8.5,8,9.5,10,5.5,0,0,3,5.5,0,5,0,4.5,0,10,5,6,5,9,1.5,9,0,9,1,0,0,5,7,0,4.5,5,8,1,5,8,0,0,0,10,5,5,1,5,4,4.5,0,6.5,0,0,0,10,8,8,0,6,1,0,0,8,0,0,0,10,0,4,0,5,5,1,0,5,0,0,0,10,5,4,0,3,0,0,0,7,0,0,0,9.5,5,5,3,4.5,10,5,5,10,10,0,5,10,8,5,2,5,7,5.5,1.5,7,0,1,0,10,7.5,0.5,1,5,8,0,1,4,9,0,0,5,6.5,0.5,5,5.5,1,0,5,5.5,0,0,5,10,6,7,1,5,5.5,6,4,6,2,0,0,10,2,1,1,2,3,1,5,3,1,3,2,3,3,3,3,3,2,5,4,11,11,6,6,7,1,2,2,2,2,2,1,1,2,2,1,2,3,3,3,5,5,4,4,3,3,3,3,5,4,5,3,5,5,4,50,5,47
2024/6/26 2:04,2024/6/26 2:20,0,100,952,1,2024/6/26 2:20,R_4ICCe8eDd4wEDAZ,anonymous,JA,1,25,2,4,200,1500,7,6,4.5,6,7,8,4.5,8,6.5,7.5,3,8.5,8.5,6,4,8,8.5,5.5,2,9,5,7,1,9.5,6.5,7,5.5,8,6,8,4.5,7.5,8,3,7,7.5,5.5,4,3.5,4.5,7,3,3,5.5,2,1.5,5,9,8.5,6.5,5.5,7,8.5,5.5,4,8.5,8,0.5,3,9,7,5.5,1,7.5,4,1.5,2.5,9,0.5,0.5,3,9.5,7,4,3.5,5.5,6.5,3,1.5,3.5,7,1,1,9,7.5,6,0.5,5.5,7,6.5,0.5,8,5,5.5,0.5,9,8.5,6,3.5,7.5,8.5,4,3.5,8,8.5,2.5,3.5,9.5,7.5,6.5,5.5,4,7,5.5,3,2.5,0.5,0.5,1.5,9.5,6.5,0.5,6,4,9,0.5,3.5,7.5,7.5,0.5,2.5,8.5,7,1,3.5,6,6,1,2,8.5,0.5,1,2,9,7.5,7,2.5,4.5,6,6,4,3,6.5,5.5,1,7.5,4,4,2,2,3,1,4,4,2,3,2,4,1,2,3,2,4,2,2,7,8,5,5,4,1,1,1,2,2,1,1,1,1,2,1,1,1,3,3,4,3,3,2,2,3,2,3,4,5,5,4,3,5,5,10,20,24
